# $1 = time (seconds since 2000-01-01T00:00Z)
# $2 = observer altitude [km]
# $3 = observer longitude [deg]
# $4 = observer latitude [deg]
# $5 = view point altitude [km]
# $6 = view point longitude [deg]
# $7 = view point latitude [deg]
# $8 = tangent point altitude [km]
# $9 = tangent point longitude [deg]
# $10 = tangent point latitude [deg]
# $11 = brightness temperature (792.0000 cm^-1) [K]
# $12 = brightness temperature (832.0000 cm^-1) [K]
# $13 = transmittance (792.0000 cm^-1) [-]
# $14 = transmittance (832.0000 cm^-1) [-]

0.00 0 0 0 700 0 -25.7163 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -22.8788 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -20.3605 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -18.1441 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -16.2045 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -14.5117 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -13.0344 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -11.7422 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -10.6075 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -9.60592 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -8.71662 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -7.92186 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -7.20683 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -6.55914 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -5.96848 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -5.42627 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -4.92529 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -4.4595 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -4.02377 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -3.61375 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -3.22571 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -2.85643 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -2.50309 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -2.16324 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -1.83466 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -1.5154 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -1.20364 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -0.897742 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -0.596143 0 0 0 0 0 0 0
0.00 0 0 0 700 0 -0.297371 0 0 0 0 0 0 0
0.00 0 0 0 700 0 0 0 0 0 0 0 0 0
0.00 0 0 0 700 0 0.297371 0 0 0 0 0 0 0
0.00 0 0 0 700 0 0.596143 0 0 0 0 0 0 0
0.00 0 0 0 700 0 0.897742 0 0 0 0 0 0 0
0.00 0 0 0 700 0 1.20364 0 0 0 0 0 0 0
0.00 0 0 0 700 0 1.5154 0 0 0 0 0 0 0
0.00 0 0 0 700 0 1.83466 0 0 0 0 0 0 0
0.00 0 0 0 700 0 2.16324 0 0 0 0 0 0 0
0.00 0 0 0 700 0 2.50309 0 0 0 0 0 0 0
0.00 0 0 0 700 0 2.85643 0 0 0 0 0 0 0
0.00 0 0 0 700 0 3.22571 0 0 0 0 0 0 0
0.00 0 0 0 700 0 3.61375 0 0 0 0 0 0 0
0.00 0 0 0 700 0 4.02377 0 0 0 0 0 0 0
0.00 0 0 0 700 0 4.4595 0 0 0 0 0 0 0
0.00 0 0 0 700 0 4.92529 0 0 0 0 0 0 0
0.00 0 0 0 700 0 5.42627 0 0 0 0 0 0 0
0.00 0 0 0 700 0 5.96848 0 0 0 0 0 0 0
0.00 0 0 0 700 0 6.55914 0 0 0 0 0 0 0
0.00 0 0 0 700 0 7.20683 0 0 0 0 0 0 0
0.00 0 0 0 700 0 7.92186 0 0 0 0 0 0 0
0.00 0 0 0 700 0 8.71662 0 0 0 0 0 0 0
0.00 0 0 0 700 0 9.60592 0 0 0 0 0 0 0
0.00 0 0 0 700 0 10.6075 0 0 0 0 0 0 0
0.00 0 0 0 700 0 11.7422 0 0 0 0 0 0 0
0.00 0 0 0 700 0 13.0344 0 0 0 0 0 0 0
0.00 0 0 0 700 0 14.5117 0 0 0 0 0 0 0
0.00 0 0 0 700 0 16.2045 0 0 0 0 0 0 0
0.00 0 0 0 700 0 18.1441 0 0 0 0 0 0 0
0.00 0 0 0 700 0 20.3605 0 0 0 0 0 0 0
0.00 0 0 0 700 0 22.8788 0 0 0 0 0 0 0
0.00 0 0 0 700 0 25.7163 0 0 0 0 0 0 0
